sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat
3602,1939-08-11,1939,8,11,88.29,10.62,2.8,53.69,19.48,1915.53,129.58,2328
3603,1939-08-12,1939,8,12,71.96,9.44,2.8,79.2,18.14,1787.39,127.45,2162
3604,1939-08-13,1939,8,13,149.97,21.24,2.66,37.58,16.79,1675.19,124.27,1977
3605,1939-08-14,1939,8,14,99.78,11.8,2.66,33.56,16.12,1596.29,113.65,1811
3606,1939-08-15,1939,8,15,93.73,10.03,2.8,33.56,15.45,1540.49,111.52,1776
3607,1939-08-16,1939,8,16,84.66,8.85,2.66,33.56,16.12,1567.52,156.13,1813
3608,1939-08-17,1939,8,17,70.75,7.67,3.33,33.56,15.45,1574.32,185.87,2003
3609,1939-08-18,1939,8,18,71.96,7.67,4.39,34.9,34.93,1416.51,134.89,1836
3610,1939-08-19,1939,8,19,73.17,12.98,29.82,1194.65,135.7,1563.25,990.96,2837
3611,1939-08-20,1939,8,20,123.36,11.8,5.86,966.45,49.04,2095.47,546.99,2634
3612,1939-08-21,1939,8,21,96.75,10.03,5.72,335.57,40.98,2676.16,814.65,3031
3613,1939-08-22,1939,8,22,70.75,8.26,3.99,230.88,29.56,2902.42,365.37,3557
3614,1939-08-23,1939,8,23,58.66,6.49,3.73,136.24,24.18,2687.26,220.92,3396
3615,1939-08-24,1939,8,24,69.54,8.26,3.86,71.81,23.51,2482.02,188,3067
3616,1939-08-25,1939,8,25,55.63,7.67,3.99,61.75,24.18,2180.71,214.55,2864
3617,1939-08-26,1939,8,26,48.38,7.67,3.86,71.81,24.86,1748.15,176.31,2543
3618,1939-08-27,1939,8,27,44.75,6.49,3.73,46.98,22.84,1635.69,168.88,2138
3619,1939-08-28,1939,8,28,41.72,5.9,3.73,56.38,20.15,1573.44,155.07,1919
3620,1939-08-29,1939,8,29,41.72,5.61,3.46,36.24,18.81,1545.07,147.63,1839
3621,1939-08-30,1939,8,30,41.12,5.07,3.19,30.87,18.81,1412.54,149.76,1790
3622,1939-08-31,1939,8,31,36.28,4.48,3.06,21.48,16.79,1385.46,135.95,1658
3623,1939-09-01,1939,9,1,33.26,4.01,2.93,26.17,14.78,1188.14,125.33,1597
3624,1939-09-02,1939,9,2,35.68,5.9,2.93,25.5,14.78,1287.48,126.39,1454
3625,1939-09-03,1939,9,3,38.7,14.16,2.93,40.27,13.44,1260.39,121.08,1457
3626,1939-09-04,1939,9,4,41.72,21.83,12.78,20.13,20.82,1134.03,152.95,1763
3627,1939-09-05,1939,9,5,65.91,29.51,23.43,255.04,61.13,1685.08,832.7,3432
3628,1939-09-06,1939,9,6,76.8,17.7,4.26,144.3,25.53,1422.37,475.83,2403
3629,1939-09-07,1939,9,7,48.98,10.62,3.86,54.36,20.15,1535.6,227.29,1946
3630,1939-09-08,1939,9,8,41.12,7.67,3.73,44.3,20.15,1524.21,181.62,1929
3631,1939-09-09,1939,9,9,35.68,5.9,3.19,65.77,19.48,1442.62,155.07,1849
3632,1939-09-10,1939,9,10,36.28,6.49,3.73,40.27,22.84,1336.91,926.17,1864
3633,1939-09-11,1939,9,11,110.06,5.43,3.46,32.22,21.5,1183.24,818.89,1807
3634,1939-09-12,1939,9,12,56.24,4.37,3.06,30.87,17.47,1046.56,236.85,2031
3635,1939-09-13,1939,9,13,47.17,5.07,3.46,30.87,19.48,1060.81,183.75,1510
3636,1939-09-14,1939,9,14,45.35,5.61,3.73,30.2,19.48,1050.5,171,1424
3637,1939-09-15,1939,9,15,43.54,5.25,3.33,29.53,18.14,874.24,162.5,1354
3638,1939-09-16,1939,9,16,39.91,4.6,3.19,30.2,17.47,866.93,150.82,1209
3639,1939-09-17,1939,9,17,35.68,3.89,3.06,25.5,13.44,831.77,138.08,1149
3640,1939-09-18,1939,9,18,32.65,3.36,2.8,29.53,14.78,909.45,122.14,1097
3641,1939-09-19,1939,9,19,32.05,3.07,2.66,26.17,12.76,835.2,112.58,1113
3642,1939-09-20,1939,9,20,30.84,9.44,2.93,24.16,14.78,811.46,115.77,1114
3643,1939-09-21,1939,9,21,33.86,4.48,2.93,23.49,16.12,847.72,123.21,1052
3644,1939-09-22,1939,9,22,36.28,3.78,2.8,24.16,14.78,817.98,112.58,1061
3645,1939-09-23,1939,9,23,35.68,2.95,2.66,22.82,12.76,782.99,109.4,1052
3646,1939-09-24,1939,9,24,35.68,2.83,2.53,12.08,11.42,767.86,106.21,1003
3647,1939-09-25,1939,9,25,35.07,2.6,2.4,29.53,11.42,686.97,95.59,987
3648,1939-09-26,1939,9,26,33.86,2.6,2.4,22.15,11.42,693.2,96.65,914
3649,1939-09-27,1939,9,27,33.26,2.6,2.4,22.82,11.42,782.91,97.72,859
3650,1939-09-28,1939,9,28,33.26,2.48,2.93,22.82,14.11,742.48,98.78,930
3651,1939-09-29,1939,9,29,47.17,8.26,2.8,9.4,14.78,704.25,99.84,980
3652,1939-09-30,1939,9,30,99.78,28.33,6.26,24.16,36.28,781.76,140.2,1063
3653,1939-10-01,1939,10,1,116.1,16.52,8.92,13.42,103.65,1403.02,928.29,1351
3654,1939-10-02,1939,10,2,165.69,16.52,44.19,32.89,190.98,5055.43,1622.92,3668
3655,1939-10-03,1939,10,3,269.7,20.06,13.04,210.07,143.29,7719.14,3280.89,7997
3656,1939-10-04,1939,10,4,119.13,14.16,6.12,92.62,49.24,9141.68,1048.31,11777
3657,1939-10-05,1939,10,5,80.43,10.03,5.06,99.33,39.84,5250.99,499.2,8295
3658,1939-10-06,1939,10,6,64.1,8.26,4.53,52.35,37.82,4031.02,346.25,5718
3659,1939-10-07,1939,10,7,58.66,7.08,4.26,46.98,34.46,3132.66,269.78,4561
3660,1939-10-08,1939,10,8,53.21,5.9,3.86,48.99,31.1,2437.62,218.8,3600
3661,1939-10-09,1939,10,9,50.19,5.61,3.86,36.24,27.74,1737.42,197.55,2870
3662,1939-10-10,1939,10,10,48.38,4.96,3.73,37.58,27.07,1562.69,178.44,2427
3663,1939-10-11,1939,10,11,47.17,4.48,3.46,34.23,29.09,1425.23,167.81,2070
3664,1939-10-12,1939,10,12,45.96,4.37,3.46,34.23,27.74,1433.07,156.13,1811
3665,1939-10-13,1939,10,13,44.75,4.01,3.73,31.54,27.74,1358.64,145.51,1719
3666,1939-10-14,1939,10,14,45.35,3.6,3.46,37.58,26.4,1310.92,144.45,1740
3667,1939-10-15,1939,10,15,44.75,3.48,3.19,34.23,24.38,1122.54,135.95,1614
3668,1939-10-16,1939,10,16,43.54,3.36,3.33,35.57,23.04,1087.9,127.45,1489
3669,1939-10-17,1939,10,17,42.33,3.36,3.46,36.24,23.04,1045.14,128.52,1391
3670,1939-10-18,1939,10,18,41.72,3.36,3.46,36.24,24.38,943.56,131.7,1382
3671,1939-10-19,1939,10,19,42.33,3.36,3.46,26.85,23.04,919.23,133.83,1261
3672,1939-10-20,1939,10,20,43.54,3.25,3.46,26.85,25.06,1010.61,135.95,1212
3673,1939-10-21,1939,10,21,43.54,3.36,3.86,26.17,27.74,920.83,146.57,1316
3674,1939-10-22,1939,10,22,41.12,3.78,4.92,25.5,36.48,902.06,167.81,1317
3675,1939-10-23,1939,10,23,41.12,3.89,3.73,28.19,31.77,974.24,250.66,1239
3676,1939-10-24,1939,10,24,41.12,3.89,3.46,28.19,25.73,1014.06,183.75,1215
3677,1939-10-25,1939,10,25,38.1,3.89,3.46,28.19,25.06,904.59,167.81,1404
3678,1939-10-26,1939,10,26,35.68,5.07,3.73,30.87,27.07,865.45,165.69,1282
3679,1939-10-27,1939,10,27,39.91,7.67,3.86,27.52,25.73,974.72,178.44,1192
3680,1939-10-28,1939,10,28,255.79,52.52,3.99,26.85,27.74,949.13,212.42,1379
3681,1939-10-29,1939,10,29,252.77,29.51,3.86,10.74,27.07,891.55,266.59,1242
3682,1939-10-30,1939,10,30,116.1,19.47,3.86,26.85,27.07,1053.76,253.85,1268
3683,1939-10-31,1939,10,31,91.31,20.06,12.91,31.54,53.27,1358.5,515.13,1663
3684,1939-11-01,1939,11,1,166.29,36,11.98,58.39,86.66,2077.33,2691.41,2482
3685,1939-11-02,1939,11,2,164.48,27.74,5.86,114.77,42.99,3931.41,997.33,4255
3686,1939-11-03,1939,11,3,128.8,21.83,4.92,93.96,36.28,3228.63,543.81,4870
3687,1939-11-04,1939,11,4,93.73,17.7,4.66,81.21,27.54,2417.79,399.36,3978
3688,1939-11-05,1939,11,5,87.08,18.29,22.89,404.03,47.02,3041.24,1520.96,3941
3689,1939-11-06,1939,11,6,89.5,18.29,19.97,2577.21,116.21,4399.51,2880.47,7585
3690,1939-11-07,1939,11,7,89.5,19.47,9.18,536.25,54.41,5692.96,1322.34,6977
3691,1939-11-08,1939,11,8,186.25,29.51,7.72,279.87,44.34,5396.16,842.26,6665
3692,1939-11-09,1939,11,9,276.35,41.9,6.52,197.99,39.63,5111.62,662.76,6131
3693,1939-11-10,1939,11,10,159.64,35.41,6.12,142.95,36.95,5006.18,528.94,5933
3694,1939-11-11,1939,11,11,117.92,27.74,5.86,112.75,36.28,4505.15,450.34,5571
3695,1939-11-12,1939,11,12,105.82,22.42,5.46,100.67,34.93,3866.65,391.92,4923
3696,1939-11-13,1939,11,13,87.08,18.88,5.32,95.3,34.26,3130.67,346.25,4332
3697,1939-11-14,1939,11,14,75.59,16.52,5.06,82.55,32.92,2725.47,314.39,3777
3698,1939-11-15,1939,11,15,68.33,14.16,5.06,78.52,32.24,2267.53,293.15,3332
3699,1939-11-16,1939,11,16,60.47,11.8,5.32,68.46,32.92,2019.09,275.09,2972
3700,1939-11-17,1939,11,17,55.63,10.62,5.32,69.8,32.24,1829.17,253.85,2579
3701,1939-11-18,1939,11,18,53.21,10.03,5.06,64.43,32.24,1743.85,247.47,2356
3702,1939-11-19,1939,11,19,52,9.44,5.32,69.13,32.92,1670.14,242.16,2251
3703,1939-11-20,1939,11,20,54.42,10.62,5.06,61.75,32.92,1623.36,235.79,2184
3704,1939-11-21,1939,11,21,59.87,11.21,5.06,65.1,32.24,1554.59,230.48,2150
3705,1939-11-22,1939,11,22,61.68,10.03,5.06,64.43,32.24,1546.43,229.42,2103
3706,1939-11-23,1939,11,23,64.1,10.62,5.32,51.68,32.92,1555.04,227.29,2118
3707,1939-11-24,1939,11,24,71.96,11.8,5.06,47.65,32.24,1529.14,224.11,2129
3708,1939-11-25,1939,11,25,67.12,10.62,4.92,51.01,32.24,1584.46,209.24,2138
3709,1939-11-26,1939,11,26,61.68,10.03,4.92,51.01,32.24,1552.55,202.86,2145
3710,1939-11-27,1939,11,27,52,7.67,4.92,49.67,32.24,1582.25,194.37,2213
3711,1939-11-28,1939,11,28,45.96,9.44,4.92,58.39,32.24,1559.44,188,2213
3712,1939-11-29,1939,11,29,48.98,8.26,4.66,49.67,30.9,1543.29,184.81,2146
3713,1939-11-30,1939,11,30,48.98,9.44,4.66,38.93,30.9,1519.67,184.81,2143
3714,1939-12-01,1939,12,1,52,10.03,4.66,45.64,30.23,1472.42,186.93,2075
3715,1939-12-02,1939,12,2,53.21,11.21,5.46,58.39,34.93,1473.42,200.74,2071
3716,1939-12-03,1939,12,3,99.78,23.01,6.39,57.05,44.34,1507.3,232.6,2068
3717,1939-12-04,1939,12,4,137.87,25.97,5.32,44.3,36.28,1469.51,252.78,2068
3718,1939-12-05,1939,12,5,97.96,22.42,4.92,52.35,32.92,1409.7,224.11,2013
3719,1939-12-06,1939,12,6,88.29,21.83,5.06,45.64,32.92,1429.51,218.8,2020
3720,1939-12-07,1939,12,7,104.01,21.24,4.92,38.93,32.92,1440.22,210.3,2025
3721,1939-12-08,1939,12,8,168.11,21.83,4.53,38.26,30.9,1405.51,191.18,1961
3722,1939-12-09,1939,12,9,168.11,22.42,4.39,33.56,30.23,1403.44,173.13,2024
3723,1939-12-10,1939,12,10,130.62,25.37,4.53,32.89,30.9,1317.8,174.19,1957
3724,1939-12-11,1939,12,11,141.5,28.92,4.66,30.2,30.9,1363.78,176.31,2000
3725,1939-12-12,1939,12,12,151.18,26.56,4.39,34.9,30.23,1212.89,178.44,1901
3726,1939-12-13,1939,12,13,119.73,27.15,4.92,57.05,32.24,1316.24,188,1883
3727,1939-12-14,1939,12,14,123.36,28.33,6.12,69.8,39.63,1312.44,206.05,1887
3728,1939-12-15,1939,12,15,97.96,21.24,5.32,63.76,34.93,1253.32,226.23,1898
3729,1939-12-16,1939,12,16,104.01,23.6,4.92,63.09,32.24,1275.39,210.3,1876
3730,1939-12-17,1939,12,17,143.32,25.97,4.92,63.76,32.24,1249.58,197.55,1785
3731,1939-12-18,1939,12,18,198.34,27.15,4.92,53.69,32.92,1221.53,193.31,1710
3732,1939-12-19,1939,12,19,151.18,27.15,4.92,56.38,32.92,1224.57,188,1645
3733,1939-12-20,1939,12,20,156.01,33.05,15.97,109.4,50.38,1308.37,381.3,1856
3734,1939-12-21,1939,12,21,289.05,51.93,9.98,912.76,82.63,1489.46,1028.13,2508
3735,1939-12-22,1939,12,22,193.51,44.26,6.66,330.21,47.7,2710.96,706.31,2585
3736,1939-12-23,1939,12,23,149.36,41.31,5.99,187.92,40.31,2983.01,434.41,3609
3737,1939-12-24,1939,12,24,157.83,37.77,5.46,151.01,36.95,2947.58,337.75,3752
3738,1939-12-25,1939,12,25,99.78,19.47,5.19,103.36,36.28,2523.5,252.78,3585
3739,1939-12-26,1939,12,26,117.92,37.77,5.32,86.58,38.29,2064.49,316.51,3085
3740,1939-12-27,1939,12,27,107.64,26.56,4.92,111.41,30.23,1903.19,257.03,2757
3741,1939-12-28,1939,12,28,99.78,25.97,5.32,91.28,38.29,1683.02,265.53,2551
3742,1939-12-29,1939,12,29,108.85,27.15,5.46,83.89,39.63,1643.7,269.78,2279
3743,1939-12-30,1939,12,30,95.54,22.42,5.06,100,36.28,1692.16,255.97,2259
3744,1939-12-31,1939,12,31,87.08,17.7,4.66,92.62,33.59,1660.57,227.29,2091
3745,1940-01-01,1940,1,1,60.47,12.98,4.39,68.46,31.57,1329.68,202.86,1810
3746,1940-01-02,1940,1,2,54.42,9.44,4.79,70.47,34.93,1220.89,207.11,1656
3747,1940-01-03,1940,1,3,57.45,10.62,4.66,61.07,31.57,1154.09,191.18,1603
3748,1940-01-04,1940,1,4,54.42,8.85,4.66,70.47,32.24,1096.03,174.19,1623
3749,1940-01-05,1940,1,5,58.66,10.62,4.79,46.31,36.28,1166.07,168.88,1686
3750,1940-01-06,1940,1,6,54.42,9.44,4.66,57.72,31.57,1237.68,163.57,1692
3751,1940-01-07,1940,1,7,54.42,8.26,4.66,44.3,32.24,1193.9,166.75,1698
3752,1940-01-08,1940,1,8,54.42,9.44,4.79,41.61,34.93,1211.93,165.69,1705
3753,1940-01-09,1940,1,9,58.05,8.85,4.79,53.02,32.92,1224.17,173.13,1726
3754,1940-01-10,1940,1,10,56.84,7.67,4.79,47.65,30.9,1292.2,172.06,1744
3755,1940-01-11,1940,1,11,54.42,7.67,4.79,40.94,30.9,1290.39,183.75,1691
3756,1940-01-12,1940,1,12,54.42,7.67,4.92,42.28,32.24,1227.16,188,1695
3757,1940-01-13,1940,1,13,60.47,8.85,5.32,51.68,34.26,1227.36,199.68,1693
3758,1940-01-14,1940,1,14,75.59,14.75,66.55,87.25,60.46,1293.79,496.01,1758
3759,1940-01-15,1940,1,15,163.27,30.69,21.3,1698.01,221.68,1551.31,5424.25,2344
3760,1940-01-16,1940,1,16,139.08,25.97,10.65,1046.99,71.88,3812.81,2434.38,4653
3761,1940-01-17,1940,1,17,151.18,20.65,7.99,528.87,51.73,4136.56,1115.23,4986
3762,1940-01-18,1940,1,18,120.94,23.01,6.66,325.51,43.66,3491.84,711.62,4664
3763,1940-01-19,1940,1,19,108.85,19.47,5.99,220.81,40.31,2843.92,573.54,3697
3764,1940-01-20,1940,1,20,96.75,17.11,5.46,202.02,38.29,2575.98,499.2,3376
3765,1940-01-21,1940,1,21,87.68,15.34,5.32,136.91,36.95,2338.13,467.33,3116
3766,1940-01-22,1940,1,22,81.64,13.57,5.06,129.53,35.6,2112.33,440.78,2913
3767,1940-01-23,1940,1,23,81.64,12.39,5.06,111.41,36.28,1891.27,424.85,2676
3768,1940-01-24,1940,1,24,75.59,12.39,4.92,110.07,34.26,1778.67,408.92,2385
3769,1940-01-25,1940,1,25,72.56,11.8,4.92,87.25,33.59,1661.65,395.11,2164
3770,1940-01-26,1940,1,26,69.54,11.21,4.66,88.59,32.24,1551.71,382.36,2052
3771,1940-01-27,1940,1,27,60.47,10.62,4.39,93.29,30.9,1500.72,371.74,2000
3772,1940-01-28,1940,1,28,55.03,10.62,4.26,104.7,30.23,1447.13,361.12,1954
3773,1940-01-29,1940,1,29,55.03,10.03,4.26,67.11,30.23,1389.11,350.5,1904
3774,1940-01-30,1940,1,30,55.03,10.03,4.26,70.47,30.23,1329.49,339.88,1850
3775,1940-01-31,1940,1,31,57.45,9.44,4.53,85.91,30.9,1333.11,350.5,1857
3776,1940-02-01,1940,2,1,59.26,8.85,4.66,78.52,30.9,1402.16,363.24,1861
3777,1940-02-02,1940,2,2,59.26,9.44,4.92,73.83,30.9,1407.79,379.18,1865
3778,1940-02-03,1940,2,3,56.84,8.85,4.53,72.48,31.57,1349.4,369.62,1869
3779,1940-02-04,1940,2,4,55.03,8.26,4.66,89.93,32.24,1354.63,365.37,1875
3780,1940-02-05,1940,2,5,56.84,9.44,5.32,70.47,34.93,1292.01,384.49,1881
3781,1940-02-06,1940,2,6,60.47,11.8,7.72,98.66,44.34,1420.86,448.21,1950
3782,1940-02-07,1940,2,7,72.56,26.56,17.17,198.66,106.81,1549.1,760.48,2079
3783,1940-02-08,1940,2,8,205.6,37.77,9.98,592.62,63.15,1871.05,844.39,2393
3784,1940-02-09,1940,2,9,229.79,41.31,8.25,658.4,51.73,2517.76,698.87,3368
3785,1940-02-10,1940,2,10,423.29,147.53,12.11,771.82,55.76,3812.01,810.4,4985
3786,1940-02-11,1940,2,11,1814.12,538.19,16.37,1154.38,94.72,5105.45,2032.9,7224
3787,1940-02-12,1940,2,12,949.39,403.64,10.91,1040.28,69.19,9627.47,1660.09,9806
3788,1940-02-13,1940,2,13,967.53,452.03,9.72,751.69,57.1,16078.7,1206.57,13044
3789,1940-02-14,1940,2,14,810.31,318.66,27.95,845.65,161.89,14016.09,2942.07,16921
3790,1940-02-15,1940,2,15,471.67,171.13,17.17,1026.86,120.25,12463.28,3172.55,16632
3791,1940-02-16,1940,2,16,362.82,141.63,13.04,563.77,83.97,10884.15,1630.35,13999
3792,1940-02-17,1940,2,17,332.59,118.02,11.45,409.4,75.24,7789.8,1331.9,11869
3793,1940-02-18,1940,2,18,362.82,135.14,12.25,339.6,67.18,6201.15,1256.49,9257
3794,1940-02-19,1940,2,19,330.17,126.28,60.83,2798.69,560.92,9149.83,9856.47,12948
3795,1940-02-20,1940,2,20,319.29,113.89,29.28,2791.98,228.4,15115.93,10844.24,21910
3796,1940-02-21,1940,2,21,292.07,97.96,22.36,1328.88,147.12,18519.62,5746.07,23210
3797,1940-02-22,1940,2,22,261.84,86.16,14.91,765.11,104.79,16045.5,3307.44,20523
3798,1940-02-23,1940,2,23,227.97,75.53,13.04,508.06,87.33,12910.77,2260.19,16372
3799,1940-02-24,1940,2,24,211.04,67.27,11.71,403.36,79.94,10050.62,1831.09,12801
3800,1940-02-25,1940,2,25,213.46,65.5,10.91,353.7,77.92,8386.2,1653.72,10443
3801,1940-02-26,1940,2,26,170.53,53.11,9.18,288.59,68.52,7164.01,1351.02,8941
3802,1940-02-27,1940,2,27,183.23,53.7,9.18,230.2,66.5,6424.4,1175.77,7795
3803,1940-02-28,1940,2,28,204.39,57.83,9.45,235.57,68.52,5878.87,1080.18,6961
3804,1940-02-29,1940,2,29,206.81,50.75,9.98,283.9,71.21,5495.53,1066.37,6609
3805,1940-03-01,1940,3,1,183.23,48.39,9.18,238.26,71.21,5119.12,1080.18,6063
3806,1940-03-02,1940,3,2,302.96,87.93,11.18,216.11,71.21,5006.41,1180.01,5932
3807,1940-03-03,1940,3,3,449.9,200.64,34.34,1174.51,155.85,6590.65,3506.06,7112
3808,1940-03-04,1940,3,4,1402.92,423.7,54.84,3483.26,335.21,14618.78,13701.34,17323
3809,1940-03-05,1940,3,5,1263.84,455.57,23.69,1456.39,155.18,21798.48,6908.03,28704
3810,1940-03-06,1940,3,6,743.79,289.16,17.17,711.42,120.92,21334.75,3636.7,25453
3811,1940-03-07,1940,3,7,556.33,205.36,14.64,508.06,102.78,17717.14,2605.38,22363
3812,1940-03-08,1940,3,8,447.48,158.15,13.04,402.69,94.72,13473.2,2122.12,17184
3813,1940-03-09,1940,3,9,390.04,128.06,11.71,318.8,87.33,10433.78,1802.42,13309
3814,1940-03-10,1940,3,10,324.73,102.68,11.18,272.49,79.94,8544.84,1595.3,11199
3815,1940-03-11,1940,3,11,272.12,82.62,10.25,228.19,75.24,6486.21,1345.71,9453
3816,1940-03-12,1940,3,12,229.79,76.72,9.45,195.98,71.21,5324.63,1184.26,7500
3817,1940-03-13,1940,3,13,253.98,97.96,9.18,178.53,69.86,4955.74,1112.04,6024
3818,1940-03-14,1940,3,14,286.63,102.68,20.5,238.93,92.7,4900.42,1454.04,5509
3819,1940-03-15,1940,3,15,432.37,100.91,53.51,2516.81,355.36,6222.49,8709.38,9666
3820,1940-03-16,1940,3,16,327.75,87.93,22.76,1087.26,145.1,8014.34,3838.5,12396
3821,1940-03-17,1940,3,17,313.24,89.11,17.57,611.42,114.87,8097.97,2723.27,10336
3822,1940-03-18,1940,3,18,719.6,282.08,15.71,449.67,102.78,7392.92,2238.95,9613
3823,1940-03-19,1940,3,19,1795.98,778.95,13.98,375.17,96.73,6965.66,1996.79,8729
3824,1940-03-20,1940,3,20,1269.88,590.12,11.71,308.73,87.33,8182.13,1813.04,8348
3825,1940-03-21,1940,3,21,901.01,432.55,10.91,242.96,79.94,12242.97,1543.26,11349
3826,1940-03-22,1940,3,22,677.27,309.81,10.91,210.07,76.58,10412.04,1412.62,12631
3827,1940-03-23,1940,3,23,507.95,214.8,9.72,189.26,71.21,8727.27,1256.49,10228
3828,1940-03-24,1940,3,24,417.25,158.15,8.92,165.77,68.52,7149.24,1080.18,8722
3829,1940-03-25,1940,3,25,360.41,122.74,8.92,147.65,66.5,5201.48,1009.01,7620
3830,1940-03-26,1940,3,26,299.93,96.19,8.52,128.19,64.49,3888.31,931.48,6429
3831,1940-03-27,1940,3,27,310.82,95.01,8.92,131.55,66.5,3234.77,947.41,4954
3832,1940-03-28,1940,3,28,376.13,159.33,8.92,124.83,68.52,3363.34,939.98,4112
3833,1940-03-29,1940,3,29,477.72,367.05,8.65,131.55,64.49,3477.43,900.68,3646
3834,1940-03-30,1940,3,30,622.85,538.78,9.18,125.5,66.5,3865.88,909.17,4007
3835,1940-03-31,1940,3,31,1294.07,767.15,10.65,216.11,79.94,5391.13,4152.89,5103
3836,1940-04-01,1940,4,1,943.34,492.16,8.92,268.46,66.5,12182.92,2559.71,10409
3837,1940-04-02,1940,4,2,628.9,318.66,8.25,184.57,60.46,14113.76,1616.55,15491
3838,1940-04-03,1940,4,3,523.07,249.62,8.52,145.64,58.44,11511.06,1320.21,13403
3839,1940-04-04,1940,4,4,1094.52,590.12,9.18,127.52,69.86,9616.45,2881.53,11391
3840,1940-04-05,1940,4,5,725.65,403.64,8.25,130.2,63.15,12208.32,2116.8,12536
3841,1940-04-06,1940,4,6,523.07,257.29,7.72,117.45,57.1,11699.73,1361.64,13551
3842,1940-04-07,1940,4,7,447.48,188.84,7.45,109.4,55.76,8659.02,1175.77,11231
3843,1940-04-08,1940,4,8,659.13,313.35,61.23,906.05,333.87,8019.43,3579.34,10594
3844,1940-04-09,1940,4,9,882.87,488.03,84.39,5429.6,647.58,15558.43,15485.71,21395
3845,1940-04-10,1940,4,10,677.27,346.99,26.09,1335.59,163.91,23812.87,4724.31,29134
3846,1940-04-11,1940,4,11,523.07,249.62,19.17,646.99,122.93,18775.65,3033.41,23870
3847,1940-04-12,1940,4,12,477.72,203,20.9,534.91,120.92,14442.77,2612.81,18429
3848,1940-04-13,1940,4,13,417.25,161.69,24.22,1456.39,155.85,11819.15,2820.99,15200
3849,1940-04-14,1940,4,14,390.04,136.91,19.17,845.65,127.63,10061.74,2170.97,12350
3850,1940-04-15,1940,4,15,408.78,135.14,16.77,738.26,110.84,8507.62,1814.1,10637
3851,1940-04-16,1940,4,16,1699.23,334.6,16.37,1677.87,108.83,7408.84,1984.04,9334
3852,1940-04-17,1940,4,17,2848.17,666.83,25.02,2147.68,208.25,9802.17,4726.43,10236
3853,1940-04-18,1940,4,18,1777.84,544.09,18.77,1275.18,147.12,20050.15,3207.6,15075
3854,1940-04-19,1940,4,19,1723.42,500.42,19.57,1006.72,138.38,27372.7,3345.68,29625
3855,1940-04-20,1940,4,20,2424.88,1256.95,123.92,5100.73,967.34,25257.14,17057.64,34056
3856,1940-04-21,1940,4,21,1729.46,879.27,51.24,3624.2,365.44,52641.95,21826.56,55687
3857,1940-04-22,1940,4,22,1197.32,492.16,34.07,1275.18,227.73,52674.04,8220.81,63662
3858,1940-04-23,1940,4,23,973.58,321.61,27.42,738.26,178.69,32870.2,4652.08,44206
3859,1940-04-24,1940,4,24,852.64,240.77,23.69,604.03,157.86,20643.82,3664.31,28798
3860,1940-04-25,1940,4,25,761.93,180.58,20.9,570.48,145.1,15280.69,2998.36,20566
3861,1940-04-26,1940,4,26,604.71,143.4,19.17,469.8,133.68,13286.13,2574.58,15517
3862,1940-04-27,1940,4,27,500.7,119.2,17.17,369.13,125.62,10928.42,2217.71,13387
3863,1940-04-28,1940,4,28,417.25,96.78,16.37,335.57,114.87,8909.06,1879.95,11136
3864,1940-04-29,1940,4,29,374.92,82.62,15.71,268.46,110.84,8347.34,1678.15,9232
3865,1940-04-30,1940,4,30,340.45,73.17,15.31,234.9,104.79,7495.18,1578.31,7989
3866,1940-05-01,1940,5,1,315.66,70.81,15.71,201.34,104.79,7097.86,1485.91,7750
3867,1940-05-02,1940,5,2,343.47,77.31,21.3,268.46,153.83,6827.8,1810.91,7803
3868,1940-05-03,1940,5,3,307.8,68.45,16.37,335.57,120.92,6856.37,1685.58,7852
3869,1940-05-04,1940,5,4,269.7,60.78,14.91,268.46,108.83,6676.04,1491.22,7781
3870,1940-05-05,1940,5,5,254.58,53.11,13.98,218.12,98.75,6191.21,1313.84,7488
3871,1940-05-06,1940,5,6,229.18,47.8,13.31,187.25,93.37,5665.36,1186.39,6791
3872,1940-05-07,1940,5,7,249.14,50.16,13.04,153.69,89.34,5145.58,1140.72,6307
3873,1940-05-08,1940,5,8,219.51,44.85,12.38,124.83,87.33,4886.38,1089.73,5988
3874,1940-05-09,1940,5,9,194.11,46.62,13.98,126.85,96.73,4491.66,1027.07,5676
3875,1940-05-10,1940,5,10,169.92,43.08,12.11,123.49,85.31,4381.06,992.02,5338
3876,1940-05-11,1940,5,11,151.78,40.72,11.45,119.46,81.96,4153.76,915.55,5171
3877,1940-05-12,1940,5,12,140.29,38.95,11.18,114.77,79.94,3799.06,872,4854
3878,1940-05-13,1940,5,13,142.11,42.49,10.91,95.97,77.92,3680.19,839.07,4569
3879,1940-05-14,1940,5,14,231.6,67.27,10.25,109.4,76.58,3468.42,822.08,4447
3880,1940-05-15,1940,5,15,196.53,62.55,9.72,102.69,73.22,3415.88,758.35,4155
3881,1940-05-16,1940,5,16,172.34,61.37,19.97,105.37,102.78,3638.54,951.66,4318
3882,1940-05-17,1940,5,17,162.06,53.11,18.5,188.59,114.87,3888.7,1361.64,4954
3883,1940-05-18,1940,5,18,144.53,48.39,12.11,159.06,85.31,4200.04,1046.19,5152
3884,1940-05-19,1940,5,19,134.85,47.8,10.91,106.04,77.92,3692.46,832.7,4536
