95	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	43	45	62	62	61	57	51
96	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	54	43	45	62	62	61	57
97	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	64	54	43	45	62	62	61
98	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	69	64	54	43	45	62	62
99	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	0.00	0.00	0.24	73	69	64	54	43	45	62
100	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	69	73	69	64	54	43	45
101	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	42	69	73	69	64	54	43
102	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	43	42	69	73	69	64	54
103	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	51	43	42	69	73	69	64
104	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	51	51	43	42	69	73	69
105	0.09	0.80	0.00	0.00	0.00	0.00	0.00	0.09	0.80	0.00	0.00	0.00	0.00	0.00	0.09	0.80	0.00	0.00	0.00	0.00	0.00	57	51	51	43	42	69	73
106	0.00	0.09	0.80	0.00	0.00	0.00	0.00	0.00	0.09	0.80	0.00	0.00	0.00	0.00	0.00	0.09	0.80	0.00	0.00	0.00	0.00	48	57	51	51	43	42	69
107	0.00	0.00	0.09	0.80	0.00	0.00	0.00	0.00	0.00	0.09	0.80	0.00	0.00	0.00	0.00	0.00	0.09	0.80	0.00	0.00	0.00	33	48	57	51	51	43	42
108	0.75	0.00	0.00	0.09	0.80	0.00	0.00	0.75	0.00	0.00	0.09	0.80	0.00	0.00	0.75	0.00	0.00	0.09	0.80	0.00	0.00	33	33	48	57	51	51	43
109	0.00	0.75	0.00	0.00	0.09	0.80	0.00	0.00	0.75	0.00	0.00	0.09	0.80	0.00	0.00	0.75	0.00	0.00	0.09	0.80	0.00	27	33	33	48	57	51	51
110	0.00	0.00	0.75	0.00	0.00	0.09	0.80	0.00	0.00	0.75	0.00	0.00	0.09	0.80	0.00	0.00	0.75	0.00	0.00	0.09	0.80	31	27	33	33	48	57	51
111	0.00	0.00	0.00	0.75	0.00	0.00	0.09	0.00	0.00	0.00	0.75	0.00	0.00	0.09	0.00	0.00	0.00	0.75	0.00	0.00	0.09	33	31	27	33	33	48	57
112	0.18	0.00	0.00	0.00	0.75	0.00	0.00	0.18	0.00	0.00	0.00	0.75	0.00	0.00	0.18	0.00	0.00	0.00	0.75	0.00	0.00	35	33	31	27	33	33	48
113	0.03	0.18	0.00	0.00	0.00	0.75	0.00	0.03	0.18	0.00	0.00	0.00	0.75	0.00	0.03	0.18	0.00	0.00	0.00	0.75	0.00	35	35	33	31	27	33	33
114	0.00	0.03	0.18	0.00	0.00	0.00	0.75	0.00	0.03	0.18	0.00	0.00	0.00	0.75	0.00	0.03	0.18	0.00	0.00	0.00	0.75	34	35	35	33	31	27	33
115	0.00	0.00	0.03	0.18	0.00	0.00	0.00	0.00	0.00	0.03	0.18	0.00	0.00	0.00	0.00	0.00	0.03	0.18	0.00	0.00	0.00	38	34	35	35	33	31	27
116	0.00	0.00	0.00	0.03	0.18	0.00	0.00	0.00	0.00	0.00	0.03	0.18	0.00	0.00	0.00	0.00	0.00	0.03	0.18	0.00	0.00	33	38	34	35	35	33	31
117	0.16	0.00	0.00	0.00	0.03	0.18	0.00	0.16	0.00	0.00	0.00	0.03	0.18	0.00	0.16	0.00	0.00	0.00	0.03	0.18	0.00	35	33	38	34	35	35	33
118	0.09	0.16	0.00	0.00	0.00	0.03	0.18	0.09	0.16	0.00	0.00	0.00	0.03	0.18	0.09	0.16	0.00	0.00	0.00	0.03	0.18	42	35	33	38	34	35	35
119	0.00	0.09	0.16	0.00	0.00	0.00	0.03	0.00	0.09	0.16	0.00	0.00	0.00	0.03	0.00	0.09	0.16	0.00	0.00	0.00	0.03	39	42	35	33	38	34	35
120	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	26	39	42	35	33	38	34
121	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	38	26	39	42	35	33	38
122	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	41	38	26	39	42	35	33
123	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	0.00	0.00	0.00	0.90	0.00	0.09	0.16	47	41	38	26	39	42	35
124	0.00	0.00	0.00	0.00	0.90	0.00	0.09	0.00	0.00	0.00	0.00	0.90	0.00	0.09	0.00	0.00	0.00	0.00	0.90	0.00	0.09	53	47	41	38	26	39	42
125	0.57	0.00	0.00	0.00	0.00	0.90	0.00	0.57	0.00	0.00	0.00	0.00	0.90	0.00	0.57	0.00	0.00	0.00	0.00	0.90	0.00	49	53	47	41	38	26	39
126	0.20	0.57	0.00	0.00	0.00	0.00	0.90	0.20	0.57	0.00	0.00	0.00	0.00	0.90	0.20	0.57	0.00	0.00	0.00	0.00	0.90	43	49	53	47	41	38	26
127	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	40	43	49	53	47	41	38
128	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	38	40	43	49	53	47	41
129	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	39	38	40	43	49	53	47
130	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	45	39	38	40	43	49	53
131	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	0.00	0.00	0.00	0.00	0.00	0.20	0.57	46	45	39	38	40	43	49
132	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.20	41	46	45	39	38	40	43
133	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	51	41	46	45	39	38	40
134	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00	50	51	41	46	45	39	38
135	0.10	0.62	0.00	0.00	0.00	0.00	0.00	0.10	0.62	0.00	0.00	0.00	0.00	0.00	0.10	0.62	0.00	0.00	0.00	0.00	0.00	49	50	51	41	46	45	39
136	0.07	0.10	0.62	0.00	0.00	0.00	0.00	0.07	0.10	0.62	0.00	0.00	0.00	0.00	0.07	0.10	0.62	0.00	0.00	0.00	0.00	45	49	50	51	41	46	45
137	0.10	0.07	0.10	0.62	0.00	0.00	0.00	0.10	0.07	0.10	0.62	0.00	0.00	0.00	0.10	0.07	0.10	0.62	0.00	0.00	0.00	36	45	49	50	51	41	46
138	0.00	0.10	0.07	0.10	0.62	0.00	0.00	0.00	0.10	0.07	0.10	0.62	0.00	0.00	0.00	0.10	0.07	0.10	0.62	0.00	0.00	31	36	45	49	50	51	41
139	0.00	0.00	0.10	0.07	0.10	0.62	0.00	0.00	0.00	0.10	0.07	0.10	0.62	0.00	0.00	0.00	0.10	0.07	0.10	0.62	0.00	54	31	36	45	49	50	51
