sim_day,date,year,month,day,jrr,savage,lsen,occ,pat,por_nat,below_por,lfalls_nat,
,,,,,,,,,,,,,4803
,,,,,,,,,,,,,6030
,,,,,,,,,,,,,8322
,,,,,,,,,,,,,11557
,,,,,,,,,,,,,13259
,,,,,,,,,,,,,14631
,,,,,,,,,,,,,17017
,,,,,,,,,,,,,18495
,,,,,,,,,,,,,15400
,,,,,,,,,,,,,11724
,,,,,,,,,,,,,9536
,,,,,,,,,,,,,8868
,,,,,,,,,,,,,8687
,,,,,,,,,,,,,9277
,,,,,,,,,,,,,9986
,,,,,,,,,,,,,10246
,,,,,,,,,,,,,10301
,,,,,,,,,,,,,9812
,,,,,,,,,,,,,8497
,,,,,,,,,,,,,7499
,,,,,,,,,,,,,6571
,,,,,,,,,,,,,6010
,,,,,,,,,,,,,6526
,,,,,,,,,,,,,6201
,,,,,,,,,,,,,5965
,,,,,,,,,,,,,11037
,,,,,,,,,,,,,26586
,,,,,,,,,,,,,43958
,,,,,,,,,,,,,33337
,,,,,,,,,,,,,22736
,,,,,,,,,,,,,16750
,,,,,,,,,,,,,13384
,,,,,,,,,,,,,11022
,,,,,,,,,,,,,9064
,,,,,,,,,,,,,7752
,,,,,,,,,,,,,6864
,,,,,,,,,,,,,6435
,,,,,,,,,,,,,6402
,,,,,,,,,,,,,6025
,,,,,,,,,,,,,5772
,,,,,,,,,,,,,5517
,,,,,,,,,,,,,5419
,,,,,,,,,,,,,5155
,,,,,,,,,,,,,4880
,,,,,,,,,,,,,4757
,,,,,,,,,,,,,4626
,,,,,,,,,,,,,4510
,,,,,,,,,,,,,4396
,,,,,,,,,,,,,4272
,,,,,,,,,,,,,4142
,,,,,,,,,,,,,3887
,,,,,,,,,,,,,3769
,,,,,,,,,,,,,3641
,,,,,,,,,,,,,3371
,,,,,,,,,,,,,3242
,,,,,,,,,,,,,3153
,,,,,,,,,,,,,3042
,,,,,,,,,,,,,2958
,,,,,,,,,,,,,2967
,,,,,,,,,,,,,2923
,,,,,,,,,,,,,2903
,,,,,,,,,,,,,2863
,,,,,,,,,,,,,2746
,,,,,,,,,,,,,2706
,,,,,,,,,,,,,2648
,,,,,,,,,,,,,2600
,,,,,,,,,,,,,2582
,,,,,,,,,,,,,2590
,,,,,,,,,,,,,2521
,,,,,,,,,,,,,2616
,,,,,,,,,,,,,2600
,,,,,,,,,,,,,2954
,,,,,,,,,,,,,3375
,,,,,,,,,,,,,3125
,,,,,,,,,,,,,2735
,,,,,,,,,,,,,2292
,,,,,,,,,,,,,1859
,,,,,,,,,,,,,1606
,,,,,,,,,,,,,1553
,,,,,,,,,,,,,1639
,,,,,,,,,,,,,1746
,,,,,,,,,,,,,1901
,,,,,,,,,,,,,1990
,,,,,,,,,,,,,2108
,,,,,,,,,,,,,2106
,,,,,,,,,,,,,2297
,,,,,,,,,,,,,3046
,,,,,,,,,,,,,19549
,,,,,,,,,,,,,22534
,,,,,,,,,,,,,12264
,,,,,,,,,,,,,8001
,,,,,,,,,,,,,6032
,,,,,,,,,,,,,4622
,,,,,,,,,,,,,2621
,,,,,,,,,,,,,1267
,,,,,,,,,,,,,1154
,,,,,,,,,,,,,2103
,,,,,,,,,,,,,3182
,,,,,,,,,,,,,3737
,,,,,,,,,,,,,3882
,,,,,,,,,,,,,3684
,,,,,,,,,,,,,3728
,,,,,,,,,,,,,3761
,,,,,,,,,,,,,3445
,,,,,,,,,,,,,2782
,,,,,,,,,,,,,3385
,,,,,,,,,,,,,2738
,,,,,,,,,,,,,2155
,,,,,,,,,,,,,1907
,,,,,,,,,,,,,1511
,,,,,,,,,,,,,1602
,,,,,,,,,,,,,1688
,,,,,,,,,,,,,1658
,,,,,,,,,,,,,1727
,,,,,,,,,,,,,1884
,,,,,,,,,,,,,2525
,,,,,,,,,,,,,4094
,,,,,,,,,,,,,12484
,,,,,,,,,,,,,18026
,,,,,,,,,,,,,12853
,,,,,,,,,,,,,10011
,,,,,,,,,,,,,10048
,,,,,,,,,,,,,7879
,,,,,,,,,,,,,5119
,,,,,,,,,,,,,4531
,,,,,,,,,,,,,3574
,,,,,,,,,,,,,3449
,,,,,,,,,,,,,3574
,,,,,,,,,,,,,3098
,,,,,,,,,,,,,2633
,,,,,,,,,,,,,2614
,,,,,,,,,,,,,2431
,,,,,,,,,,,,,2322
,,,,,,,,,,,,,2258
,,,,,,,,,,,,,2039
,,,,,,,,,,,,,1889
,,,,,,,,,,,,,1782
,,,,,,,,,,,,,1655
,,,,,,,,,,,,,1578
,,,,,,,,,,,,,1510
,,,,,,,,,,,,,1622
,,,,,,,,,,,,,1849
,,,,,,,,,,,,,2592
,,,,,,,,,,,,,2297
,,,,,,,,,,,,,2100
,,,,,,,,,,,,,1890
,,,,,,,,,,,,,1689
,,,,,,,,,,,,,1531
,,,,,,,,,,,,,1538
,,,,,,,,,,,,,1381
,,,,,,,,,,,,,1198
,,,,,,,,,,,,,1117
,,,,,,,,,,,,,1061
,,,,,,,,,,,,,1026
,,,,,,,,,,,,,1106
,,,,,,,,,,,,,1147
,,,,,,,,,,,,,1066
,,,,,,,,,,,,,988
,,,,,,,,,,,,,2058
,,,,,,,,,,,,,1874
,,,,,,,,,,,,,2128
,,,,,,,,,,,,,2072
,,,,,,,,,,,,,1910
,,,,,,,,,,,,,1906
,,,,,,,,,,,,,1953
,,,,,,,,,,,,,2108
,,,,,,,,,,,,,2670
,,,,,,,,,,,,,2230
,,,,,,,,,,,,,1983
,,,,,,,,,,,,,1820
,,,,,,,,,,,,,1407
,,,,,,,,,,,,,1271
,,,,,,,,,,,,,1316
,,,,,,,,,,,,,1911
,,,,,,,,,,,,,2337
,,,,,,,,,,,,,1929
,,,,,,,,,,,,,1651
,,,,,,,,,,,,,1248
,,,,,,,,,,,,,1321
,,,,,,,,,,,,,1363
,,,,,,,,,,,,,1299
,,,,,,,,,,,,,1435
,,,,,,,,,,,,,1531
,,,,,,,,,,,,,1391
,,,,,,,,,,,,,1430
,,,,,,,,,,,,,1454
,,,,,,,,,,,,,1550
,,,,,,,,,,,,,1584
,,,,,,,,,,,,,1287
,,,,,,,,,,,,,1092
,,,,,,,,,,,,,1035
,,,,,,,,,,,,,1019
,,,,,,,,,,,,,964
,,,,,,,,,,,,,1009
,,,,,,,,,,,,,1016
,,,,,,,,,,,,,906
,,,,,,,,,,,,,913
,,,,,,,,,,,,,780
,,,,,,,,,,,,,782
,,,,,,,,,,,,,862
,,,,,,,,,,,,,806
,,,,,,,,,,,,,750
,,,,,,,,,,,,,791
,,,,,,,,,,,,,703
,,,,,,,,,,,,,692
,,,,,,,,,,,,,745
,,,,,,,,,,,,,791
,,,,,,,,,,,,,759
,,,,,,,,,,,,,780
,,,,,,,,,,,,,729
,,,,,,,,,,,,,691
,,,,,,,,,,,,,627
,,,,,,,,,,,,,640
,,,,,,,,,,,,,691
,,,,,,,,,,,,,743
,,,,,,,,,,,,,733
,,,,,,,,,,,,,703
,,,,,,,,,,,,,616
,,,,,,,,,,,,,601
,,,,,,,,,,,,,665
,,,,,,,,,,,,,667
,,,,,,,,,,,,,655
,,,,,,,,,,,,,726
,,,,,,,,,,,,,697
,,,,,,,,,,,,,644
,,,,,,,,,,,,,633
,,,,,,,,,,,,,653
,,,,,,,,,,,,,733
,,,,,,,,,,,,,728
,,,,,,,,,,,,,881
,,,,,,,,,,,,,831
,,,,,,,,,,,,,737
,,,,,,,,,,,,,709
,,,,,,,,,,,,,699
,,,,,,,,,,,,,770
,,,,,,,,,,,,,877
,,,,,,,,,,,,,940
,,,,,,,,,,,,,999
,,,,,,,,,,,,,929
,,,,,,,,,,,,,1068
,,,,,,,,,,,,,959
,,,,,,,,,,,,,1050
,,,,,,,,,,,,,1256
,,,,,,,,,,,,,1217
,,,,,,,,,,,,,1288
,,,,,,,,,,,,,1224
,,,,,,,,,,,,,1067
,,,,,,,,,,,,,993
,,,,,,,,,,,,,1048
,,,,,,,,,,,,,1132
,,,,,,,,,,,,,1037
,,,,,,,,,,,,,930
,,,,,,,,,,,,,869
,,,,,,,,,,,,,873
,,,,,,,,,,,,,897
,,,,,,,,,,,,,892
,,,,,,,,,,,,,811
,,,,,,,,,,,,,873
,,,,,,,,,,,,,1047
,,,,,,,,,,,,,1180
,,,,,,,,,,,,,1249
,,,,,,,,,,,,,1439
,,,,,,,,,,,,,1486
,,,,,,,,,,,,,1461
,,,,,,,,,,,,,1485
,,,,,,,,,,,,,1329
,,,,,,,,,,,,,1154
,,,,,,,,,,,,,1055
,,,,,,,,,,,,,966
,,,,,,,,,,,,,1104
,,,,,,,,,,,,,1471
,,,,,,,,,,,,,1492
,,,,,,,,,,,,,1564
,,,,,,,,,,,,,1837
,,,,,,,,,,,,,1623
,,,,,,,,,,,,,1566
,,,,,,,,,,,,,1403
,,,,,,,,,,,,,1577
,,,,,,,,,,,,,2272
,,,,,,,,,,,,,2317
,,,,,,,,,,,,,2632
,,,,,,,,,,,,,2712
,,,,,,,,,,,,,2410
,,,,,,,,,,,,,2226
,,,,,,,,,,,,,2115
,,,,,,,,,,,,,1947
,,,,,,,,,,,,,1900
,,,,,,,,,,,,,1783
,,,,,,,,,,,,,1881
,,,,,,,,,,,,,2732
,,,,,,,,,,,,,7917
,,,,,,,,,,,,,7567
,,,,,,,,,,,,,6530
,,,,,,,,,,,,,5090
,,,,,,,,,,,,,4055
,,,,,,,,,,,,,3420
,,,,,,,,,,,,,2632
,,,,,,,,,,,,,2039
,,,,,,,,,,,,,1656
,,,,,,,,,,,,,2013
,,,,,,,,,,,,,2390
,,,,,,,,,,,,,2156
,,,,,,,,,,,,,2043
,,,,,,,,,,,,,1957
,,,,,,,,,,,,,1982
,,,,,,,,,,,,,1894
,,,,,,,,,,,,,1813
,,,,,,,,,,,,,1762
,,,,,,,,,,,,,1828
,,,,,,,,,,,,,1926
,,,,,,,,,,,,,2009
,,,,,,,,,,,,,2069
,,,,,,,,,,,,,2091
,,,,,,,,,,,,,2175
,,,,,,,,,,,,,2666
,,,,,,,,,,,,,3086
,,,,,,,,,,,,,3623
,,,,,,,,,,,,,4458
,,,,,,,,,,,,,4727
,,,,,,,,,,,,,4426
,,,,,,,,,,,,,3996
,,,,,,,,,,,,,3722
,,,,,,,,,,,,,3080
,,,,,,,,,,,,,2673
,,,,,,,,,,,,,2468
,,,,,,,,,,,,,2249
,,,,,,,,,,,,,2308
,,,,,,,,,,,,,2763
,,,,,,,,,,,,,2441
,,,,,,,,,,,,,2250
,,,,,,,,,,,,,2274
,,,,,,,,,,,,,2291
,,,,,,,,,,,,,2491
,,,,,,,,,,,,,4567
,,,,,,,,,,,,,9313
,,,,,,,,,,,,,11923
,,,,,,,,,,,,,10801
,,,,,,,,,,,,,8553
,,,,,,,,,,,,,6938
,,,,,,,,,,,,,5618
,,,,,,,,,,,,,4867
,,,,,,,,,,,,,3851
,,,,,,,,,,,,,3253
,,,,,,,,,,,,,3376
,,,,,,,,,,,,,4255
,,,,,,,,,,,,,4544
,,,,,,,,,,,,,5257
,,,,,,,,,,,,,5649
,,,,,,,,,,,,,4823
,,,,,,,,,,,,,4268
,,,,,,,,,,,,,3915
,,,,,,,,,,,,,3185
,,,,,,,,,,,,,2707
,,,,,,,,,,,,,2287
,,,,,,,,,,,,,2343
,,,,,,,,,,,,,2414
,,,,,,,,,,,,,2360
,,,,,,,,,,,,,4241
,,,,,,,,,,,,,5969
,,,,,,,,,,,,,5666
,,,,,,,,,,,,,4895
,,,,,,,,,,,,,5089
,,,,,,,,,,,,,6712
,,,,,,,,,,,,,10738
,,,,,,,,,,,,,20123
,,,,,,,,,,,,,27247
,,,,,,,,,,,,,21761
,,,,,,,,,,,,,14386
,,,,,,,,,,,,,11393
,,,,,,,,,,,,,10511
,,,,,,,,,,,,,9097
,,,,,,,,,,,,,7995
,,,,,,,,,,,,,7385
,,,,,,,,,,,,,6731
,,,,,,,,,,,,,6229
,,,,,,,,,,,,,5714
,,,,,,,,,,,,,5232
,,,,,,,,,,,,,5087
,,,,,,,,,,,,,4742
,,,,,,,,,,,,,4345
,,,,,,,,,,,,,4208
,,,,,,,,,,,,,3876
,,,,,,,,,,,,,3752
,,,,,,,,,,,,,4985
,,,,,,,,,,,,,7701
,,,,,,,,,,,,,20495
,,,,,,,,,,,,,25903
,,,,,,,,,,,,,25190
,,,,,,,,,,,,,22933
,,,,,,,,,,,,,19188
,,,,,,,,,,,,,15668
,,,,,,,,,,,,,12985
,,,,,,,,,,,,,10523
,,,,,,,,,,,,,8847
,,,,,,,,,,,,,7751
,,,,,,,,,,,,,7800
,,,,,,,,,,,,,16976
,,,,,,,,,,,,,26762
,,,,,,,,,,,,,19736
,,,,,,,,,,,,,14592
,,,,,,,,,,,,,11621
,,,,,,,,,,,,,9742
,,,,,,,,,,,,,8136
,,,,,,,,,,,,,5847
,,,,,,,,,,,,,4417
,,,,,,,,,,,,,3929
,,,,,,,,,,,,,4084
,,,,,,,,,,,,,4071
,,,,,,,,,,,,,4008
,,,,,,,,,,,,,3900
,,,,,,,,,,,,,3753
,,,,,,,,,,,,,3571
,,,,,,,,,,,,,3496
,,,,,,,,,,,,,3278
,,,,,,,,,,,,,3099
,,,,,,,,,,,,,3015
,,,,,,,,,,,,,2975
,,,,,,,,,,,,,2866
,,,,,,,,,,,,,2751
,,,,,,,,,,,,,2754
,,,,,,,,,,,,,2726
,,,,,,,,,,,,,2552
,,,,,,,,,,,,,2598
,,,,,,,,,,,,,2946
,,,,,,,,,,,,,3505
,,,,,,,,,,,,,5439
,,,,,,,,,,,,,4978
,,,,,,,,,,,,,3980
,,,,,,,,,,,,,3443
,,,,,,,,,,,,,3083
,,,,,,,,,,,,,2487
,,,,,,,,,,,,,2373
,,,,,,,,,,,,,3608
,,,,,,,,,,,,,16793
,,,,,,,,,,,,,27382
,,,,,,,,,,,,,15001
,,,,,,,,,,,,,11119
,,,,,,,,,,,,,19112
,,,,,,,,,,,,,51468
,,,,,,,,,,,,,82753
,,,,,,,,,,,,,47032
,,,,,,,,,,,,,22909
,,,,,,,,,,,,,15888
,,,,,,,,,,,,,12116
,,,,,,,,,,,,,9634
,,,,,,,,,,,,,7166
,,,,,,,,,,,,,5277
,,,,,,,,,,,,,4316
,,,,,,,,,,,,,4869
,,,,,,,,,,,,,6647
,,,,,,,,,,,,,6735
,,,,,,,,,,,,,6125
,,,,,,,,,,,,,7402
,,,,,,,,,,,,,7936
,,,,,,,,,,,,,6573
,,,,,,,,,,,,,5672
,,,,,,,,,,,,,5347
,,,,,,,,,,,,,5676
,,,,,,,,,,,,,5885
,,,,,,,,,,,,,6097
,,,,,,,,,,,,,7255
,,,,,,,,,,,,,7920
,,,,,,,,,,,,,6314
,,,,,,,,,,,,,5290
,,,,,,,,,,,,,4510
,,,,,,,,,,,,,3960
,,,,,,,,,,,,,3671
,,,,,,,,,,,,,3397
,,,,,,,,,,,,,2989
,,,,,,,,,,,,,3554
,,,,,,,,,,,,,4552
,,,,,,,,,,,,,4544
,,,,,,,,,,,,,3687
,,,,,,,,,,,,,3819
,,,,,,,,,,,,,4545
,,,,,,,,,,,,,5348
,,,,,,,,,,,,,4850
,,,,,,,,,,,,,4431
,,,,,,,,,,,,,3704
,,,,,,,,,,,,,3377
,,,,,,,,,,,,,3629
,,,,,,,,,,,,,3320
,,,,,,,,,,,,,3117
,,,,,,,,,,,,,2694
,,,,,,,,,,,,,2352
,,,,,,,,,,,,,2094
,,,,,,,,,,,,,1900
,,,,,,,,,,,,,3680
,,,,,,,,,,,,,4360
,,,,,,,,,,,,,3520
,,,,,,,,,,,,,2891
,,,,,,,,,,,,,2286
,,,,,,,,,,,,,1957
,,,,,,,,,,,,,1833
,,,,,,,,,,,,,1802
,,,,,,,,,,,,,1689
,,,,,,,,,,,,,1845
,,,,,,,,,,,,,1878
,,,,,,,,,,,,,1858
,,,,,,,,,,,,,1807
,,,,,,,,,,,,,2449
,,,,,,,,,,,,,3593
,,,,,,,,,,,,,2685
,,,,,,,,,,,,,2845
,,,,,,,,,,,,,3596
,,,,,,,,,,,,,4410
,,,,,,,,,,,,,3399
,,,,,,,,,,,,,3709
,,,,,,,,,,,,,3611
,,,,,,,,,,,,,3617
,,,,,,,,,,,,,3040
,,,,,,,,,,,,,2722
,,,,,,,,,,,,,2762
,,,,,,,,,,,,,2195
,,,,,,,,,,,,,1930
,,,,,,,,,,,,,2399
,,,,,,,,,,,,,7186
,,,,,,,,,,,,,13603
,,,,,,,,,,,,,12754
,,,,,,,,,,,,,11558
,,,,,,,,,,,,,12698
,,,,,,,,,,,,,18822
,,,,,,,,,,,,,24229
,,,,,,,,,,,,,16172
,,,,,,,,,,,,,13263
,,,,,,,,,,,,,16970
,,,,,,,,,,,,,22418
,,,,,,,,,,,,,17325
,,,,,,,,,,,,,11236
,,,,,,,,,,,,,8614
,,,,,,,,,,,,,7093
,,,,,,,,,,,,,6662
,,,,,,,,,,,,,6151
,,,,,,,,,,,,,6545
,,,,,,,,,,,,,8386
,,,,,,,,,,,,,6992
,,,,,,,,,,,,,5737
,,,,,,,,,,,,,4925
,,,,,,,,,,,,,4452
,,,,,,,,,,,,,3911
,,,,,,,,,,,,,4079
,,,,,,,,,,,,,3913
,,,,,,,,,,,,,3807
,,,,,,,,,,,,,3515
,,,,,,,,,,,,,3227
,,,,,,,,,,,,,2918
,,,,,,,,,,,,,2603
,,,,,,,,,,,,,3066
,,,,,,,,,,,,,3341
,,,,,,,,,,,,,3167
,,,,,,,,,,,,,2998
,,,,,,,,,,,,,2849
,,,,,,,,,,,,,2766
,,,,,,,,,,,,,2507
,,,,,,,,,,,,,2410
,,,,,,,,,,,,,2265
,,,,,,,,,,,,,2215
,,,,,,,,,,,,,2151
,,,,,,,,,,,,,2284
,,,,,,,,,,,,,2068
,,,,,,,,,,,,,2038
,,,,,,,,,,,,,2254
,,,,,,,,,,,,,2215
,,,,,,,,,,,,,2163
,,,,,,,,,,,,,1857
,,,,,,,,,,,,,2093
,,,,,,,,,,,,,5938
,,,,,,,,,,,,,5524
,,,,,,,,,,,,,5799
,,,,,,,,,,,,,5989
,,,,,,,,,,,,,4869
,,,,,,,,,,,,,4165
,,,,,,,,,,,,,3489
,,,,,,,,,,,,,2952
,,,,,,,,,,,,,2606
,,,,,,,,,,,,,2465
,,,,,,,,,,,,,2390
,,,,,,,,,,,,,2300
,,,,,,,,,,,,,2320
,,,,,,,,,,,,,2187
,,,,,,,,,,,,,2087
,,,,,,,,,,,,,2019
,,,,,,,,,,,,,7215
,,,,,,,,,,,,,33804
,,,,,,,,,,,,,167833
,,,,,,,,,,,,,262678
,,,,,,,,,,,,,134273
,,,,,,,,,,,,,48481
,,,,,,,,,,,,,28136
,,,,,,,,,,,,,21035
,,,,,,,,,,,,,16933
,,,,,,,,,,,,,11548
,,,,,,,,,,,,,7840
,,,,,,,,,,,,,5489
,,,,,,,,,,,,,9334
,,,,,,,,,,,,,17910
,,,,,,,,,,,,,16797
,,,,,,,,,,,,,13812
,,,,,,,,,,,,,11561
,,,,,,,,,,,,,9962
,,,,,,,,,,,,,9508
,,,,,,,,,,,,,9312
,,,,,,,,,,,,,9356
,,,,,,,,,,,,,9620
,,,,,,,,,,,,,9637
,,,,,,,,,,,,,8754
,,,,,,,,,,,,,8080
,,,,,,,,,,,,,7642
,,,,,,,,,,,,,7240
,,,,,,,,,,,,,6998
,,,,,,,,,,,,,6571
,,,,,,,,,,,,,6553
,,,,,,,,,,,,,6188
,,,,,,,,,,,,,5798
,,,,,,,,,,,,,5653
,,,,,,,,,,,,,5357
,,,,,,,,,,,,,5214
,,,,,,,,,,,,,5059
,,,,,,,,,,,,,4849
,,,,,,,,,,,,,4664
,,,,,,,,,,,,,4498
,,,,,,,,,,,,,4396
,,,,,,,,,,,,,4427
,,,,,,,,,,,,,4444
,,,,,,,,,,,,,4909
,,,,,,,,,,,,,5239
,,,,,,,,,,,,,6091
,,,,,,,,,,,,,7490
,,,,,,,,,,,,,7115
,,,,,,,,,,,,,7106
,,,,,,,,,,,,,8104
,,,,,,,,,,,,,8379
,,,,,,,,,,,,,15181
,,,,,,,,,,,,,18140
,,,,,,,,,,,,,14112
,,,,,,,,,,,,,10969
,,,,,,,,,,,,,9443
,,,,,,,,,,,,,8154
,,,,,,,,,,,,,7426
,,,,,,,,,,,,,6172
,,,,,,,,,,,,,5743
,,,,,,,,,,,,,5344
,,,,,,,,,,,,,5313
,,,,,,,,,,,,,5164
,,,,,,,,,,,,,5102
,,,,,,,,,,,,,5004
,,,,,,,,,,,,,4736
,,,,,,,,,,,,,4467
,,,,,,,,,,,,,4493
,,,,,,,,,,,,,4360
,,,,,,,,,,,,,3519
,,,,,,,,,,,,,3161
,,,,,,,,,,,,,3247
,,,,,,,,,,,,,4086
,,,,,,,,,,,,,4789
,,,,,,,,,,,,,6339
,,,,,,,,,,,,,9343
,,,,,,,,,,,,,10166
,,,,,,,,,,,,,15580
,,,,,,,,,,,,,41480
,,,,,,,,,,,,,78464
,,,,,,,,,,,,,75796
,,,,,,,,,,,,,42461
,,,,,,,,,,,,,26650
,,,,,,,,,,,,,20352
,,,,,,,,,,,,,16210
,,,,,,,,,,,,,12153
,,,,,,,,,,,,,9080
,,,,,,,,,,,,,7307
,,,,,,,,,,,,,7327
,,,,,,,,,,,,,8007
,,,,,,,,,,,,,7804
,,,,,,,,,,,,,7388
,,,,,,,,,,,,,6787
,,,,,,,,,,,,,6338
,,,,,,,,,,,,,6133
,,,,,,,,,,,,,5873
,,,,,,,,,,,,,5735
,,,,,,,,,,,,,6015
,,,,,,,,,,,,,7234
,,,,,,,,,,,,,12644
,,,,,,,,,,,,,16838
,,,,,,,,,,,,,13003
,,,,,,,,,,,,,10762
,,,,,,,,,,,,,9393
,,,,,,,,,,,,,8321
,,,,,,,,,,,,,7038
,,,,,,,,,,,,,6388
,,,,,,,,,,,,,6456
,,,,,,,,,,,,,7521
,,,,,,,,,,,,,9192
,,,,,,,,,,,,,9168
,,,,,,,,,,,,,8835
,,,,,,,,,,,,,9103
,,,,,,,,,,,,,10755
,,,,,,,,,,,,,15322
,,,,,,,,,,,,,15351
,,,,,,,,,,,,,20675
,,,,,,,,,,,,,42592
,,,,,,,,,,,,,47211
,,,,,,,,,,,,,37043
,,,,,,,,,,,,,26676
,,,,,,,,,,,,,22649
,,,,,,,,,,,,,26606
,,,,,,,,,,,,,26200
,,,,,,,,,,,,,20960
,,,,,,,,,,,,,15534
,,,,,,,,,,,,,11584
,,,,,,,,,,,,,9285
,,,,,,,,,,,,,8430
,,,,,,,,,,,,,8529
,,,,,,,,,,,,,8539
,,,,,,,,,,,,,8742
,,,,,,,,,,,,,9684
,,,,,,,,,,,,,10430
,,,,,,,,,,,,,10569
,,,,,,,,,,,,,10069
,,,,,,,,,,,,,9325
,,,,,,,,,,,,,8675
,,,,,,,,,,,,,7937
,,,,,,,,,,,,,7114
,,,,,,,,,,,,,6529
,,,,,,,,,,,,,6030
,,,,,,,,,,,,,5709
,,,,,,,,,,,,,5202
,,,,,,,,,,,,,5440
,,,,,,,,,,,,,7892
,,,,,,,,,,,,,7806
,,,,,,,,,,,,,7427
,,,,,,,,,,,,,7274
,,,,,,,,,,,,,6931
,,,,,,,,,,,,,8025
,,,,,,,,,,,,,16326
,,,,,,,,,,,,,26283
,,,,,,,,,,,,,31279
,,,,,,,,,,,,,33802
,,,,,,,,,,,,,30470
,,,,,,,,,,,,,30491
,,,,,,,,,,,,,29559
,,,,,,,,,,,,,26353
,,,,,,,,,,,,,22690
,,,,,,,,,,,,,20868
,,,,,,,,,,,,,17380
,,,,,,,,,,,,,14725
,,,,,,,,,,,,,12568
,,,,,,,,,,,,,11189
,,,,,,,,,,,,,10302
,,,,,,,,,,,,,9827
,,,,,,,,,,,,,9113
,,,,,,,,,,,,,8719
,,,,,,,,,,,,,8421
,,,,,,,,,,,,,7802
,,,,,,,,,,,,,7411
,,,,,,,,,,,,,7067
,,,,,,,,,,,,,6717
,,,,,,,,,,,,,6547
,,,,,,,,,,,,,6382
,,,,,,,,,,,,,5827
,,,,,,,,,,,,,5529
,,,,,,,,,,,,,5552
,,,,,,,,,,,,,5384
,,,,,,,,,,,,,5218
,,,,,,,,,,,,,5061
,,,,,,,,,,,,,5082
,,,,,,,,,,,,,5260
,,,,,,,,,,,,,5434
,,,,,,,,,,,,,5935
,,,,,,,,,,,,,6325
,,,,,,,,,,,,,6310
,,,,,,,,,,,,,6887
,,,,,,,,,,,,,16230
,,,,,,,,,,,,,42697
,,,,,,,,,,,,,49990
,,,,,,,,,,,,,36946
,,,,,,,,,,,,,25117
,,,,,,,,,,,,,18207
,,,,,,,,,,,,,14364
,,,,,,,,,,,,,11419
,,,,,,,,,,,,,9065
,,,,,,,,,,,,,7368
,,,,,,,,,,,,,6695
,,,,,,,,,,,,,6746
,,,,,,,,,,,,,6310
,,,,,,,,,,,,,6166
,,,,,,,,,,,,,5926
,,,,,,,,,,,,,5620
,,,,,,,,,,,,,5503
,,,,,,,,,,,,,5392
,,,,,,,,,,,,,5275
,,,,,,,,,,,,,4989
,,,,,,,,,,,,,4860
,,,,,,,,,,,,,4715
,,,,,,,,,,,,,6053
,,,,,,,,,,,,,7618
,,,,,,,,,,,,,11927
,,,,,,,,,,,,,13430
,,,,,,,,,,,,,11672
,,,,,,,,,,,,,9725
,,,,,,,,,,,,,8559
,,,,,,,,,,,,,7917
,,,,,,,,,,,,,5287
,,,,,,,,,,,,,9842
,,,,,,,,,,,,,36868
,,,,,,,,,,,,,24208
,,,,,,,,,,,,,15601
,,,,,,,,,,,,,11894
,,,,,,,,,,,,,10009
,,,,,,,,,,,,,10330
,,,,,,,,,,,,,10686
,,,,,,,,,,,,,10045
,,,,,,,,,,,,,8083
,,,,,,,,,,,,,7460
,,,,,,,,,,,,,7181
,,,,,,,,,,,,,6660
,,,,,,,,,,,,,6680
,,,,,,,,,,,,,6497
,,,,,,,,,,,,,5743
,,,,,,,,,,,,,5124
,,,,,,,,,,,,,4678
,,,,,,,,,,,,,4089
,,,,,,,,,,,,,4617
,,,,,,,,,,,,,4557
,,,,,,,,,,,,,4294
,,,,,,,,,,,,,4770
,,,,,,,,,,,,,5475
,,,,,,,,,,,,,6002
,,,,,,,,,,,,,4874
,,,,,,,,,,,,,4449
,,,,,,,,,,,,,4597
,,,,,,,,,,,,,5698
,,,,,,,,,,,,,5208
,,,,,,,,,,,,,4182
,,,,,,,,,,,,,3772
,,,,,,,,,,,,,3440
,,,,,,,,,,,,,2967
,,,,,,,,,,,,,2894
,,,,,,,,,,,,,2691
,,,,,,,,,,,,,2556
,,,,,,,,,,,,,2579
,,,,,,,,,,,,,2480
,,,,,,,,,,,,,2445
,,,,,,,,,,,,,2471
,,,,,,,,,,,,,2449
,,,,,,,,,,,,,2540
,,,,,,,,,,,,,2410
,,,,,,,,,,,,,2326
,,,,,,,,,,,,,2286
,,,,,,,,,,,,,2304
,,,,,,,,,,,,,2244
,,,,,,,,,,,,,2121
,,,,,,,,,,,,,2134
,,,,,,,,,,,,,2404
,,,,,,,,,,,,,2731
,,,,,,,,,,,,,5420
,,,,,,,,,,,,,5557
,,,,,,,,,,,,,4745
,,,,,,,,,,,,,5371
,,,,,,,,,,,,,7157
,,,,,,,,,,,,,6316
,,,,,,,,,,,,,4781
,,,,,,,,,,,,,3906
,,,,,,,,,,,,,3287
,,,,,,,,,,,,,2940
,,,,,,,,,,,,,2614
,,,,,,,,,,,,,2172
,,,,,,,,,,,,,2253
,,,,,,,,,,,,,2250
,,,,,,,,,,,,,2001
,,,,,,,,,,,,,1992
,,,,,,,,,,,,,1948
,,,,,,,,,,,,,1871
,,,,,,,,,,,,,2165
,,,,,,,,,,,,,2090
,,,,,,,,,,,,,2248
,,,,,,,,,,,,,2439
